Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Payment_Method,Customer_ID,Revenue
10292,2022-02-05 08:41:50.818469745,Keyboard,Electronics,West,2,45035,NetBanking,1093,90070
10293,2022-02-05 11:36:50.168361393,Monitor,Accessories,West,1,22607,NetBanking,3533,22607
10294,2022-02-05 14:31:49.518253042,Keyboard,Accessories,North,1,5624,Card,3564,5624
10295,2022-02-05 17:26:48.868144690,Laptop,Mobiles,North,3,18835,Cash,4635,56505
10296,2022-02-05 20:21:48.218036339,Laptop,Accessories,East,1,27775,Cash,2173,27775
10297,2022-02-05 23:16:47.567927988,Headphones,Accessories,West,3,48051,UPI,3764,144153
10298,2022-02-06 02:11:46.917819636,Smartphone,Electronics,West,5,17773,Cash,4883,88865
10299,2022-02-06 05:06:46.267711285,Keyboard,Mobiles,North,2,44183,Cash,1498,88366
10300,2022-02-06 08:01:45.617602933,USB Cable,Mobiles,East,2,35570,NetBanking,3418,71140
10301,2022-02-06 10:56:44.967494582,Headphones,Mobiles,East,2,41703,Card,1980,83406
10302,2022-02-06 13:51:44.317386231,Charger,Accessories,North,5,19389,NetBanking,3746,96945
10303,2022-02-06 16:46:43.667277879,Laptop,Mobiles,North,5,31330,Card,1484,156650
10304,2022-02-06 19:41:43.017169528,Headphones,Electronics,West,4,14642,UPI,1664,58568
10305,2022-02-06 22:36:42.367061176,Keyboard,Mobiles,North,3,45127,NetBanking,4454,135381
10306,2022-02-07 01:31:41.716952825,Laptop,Electronics,South,3,35790,Card,1627,107370
10307,2022-02-07 04:26:41.066844474,Monitor,Mobiles,East,4,6754,Cash,2684,27016
10308,2022-02-07 07:21:40.416736122,Headphones,Mobiles,North,2,2121,Card,1731,4242
10309,2022-02-07 10:16:39.766627771,Tablet,Electronics,South,3,46823,Cash,1191,140469
10310,2022-02-07 13:11:39.116519419,Laptop,Mobiles,East,3,20108,UPI,2768,60324
10311,2022-02-07 16:06:38.466411068,Keyboard,Mobiles,South,2,22828,Cash,3883,45656
10312,2022-02-07 19:01:37.816302717,Mouse,Mobiles,South,1,24262,Card,2244,24262
10313,2022-02-07 21:56:37.166194365,USB Cable,Accessories,North,1,27546,NetBanking,2070,27546
10314,2022-02-08 00:51:36.516086014,Camera,Electronics,East,4,30079,Card,3174,120316
10315,2022-02-08 03:46:35.865977662,Smartphone,Mobiles,South,5,48584,NetBanking,4874,242920
10316,2022-02-08 06:41:35.215869311,Camera,Electronics,West,3,44178,Card,3774,132534
10317,2022-02-08 09:36:34.565760960,Keyboard,Electronics,East,3,49388,Card,4078,148164
10318,2022-02-08 12:31:33.915652608,Charger,Electronics,West,4,4325,UPI,1695,17300
10319,2022-02-08 15:26:33.265544257,Charger,Mobiles,North,4,9309,Cash,2139,37236
10320,2022-02-08 18:21:32.615435906,Mouse,Mobiles,West,3,44760,Card,1563,134280
10321,2022-02-08 21:16:31.965327554,Smartphone,Electronics,East,2,15823,NetBanking,3413,31646
10322,2022-02-09 00:11:31.315219203,Tablet,Accessories,South,2,45587,Cash,4117,91174
10323,2022-02-09 03:06:30.665110851,Mouse,Electronics,South,5,3240,UPI,3440,16200
10324,2022-02-09 06:01:30.015002500,Camera,Accessories,East,3,11821,Cash,4001,35463
10325,2022-02-09 08:56:29.364894149,Mouse,Electronics,South,3,2687,Card,1022,8061
10326,2022-02-09 11:51:28.714785797,Camera,Electronics,West,3,43442,NetBanking,4202,130326
10327,2022-02-09 14:46:28.064677446,Laptop,Electronics,South,3,39537,NetBanking,4198,118611
10328,2022-02-09 17:41:27.414569094,Charger,Mobiles,South,4,19089,Cash,1444,76356
10329,2022-02-09 20:36:26.764460743,Laptop,Accessories,West,1,32826,NetBanking,1776,32826
10330,2022-02-09 23:31:26.114352392,USB Cable,Accessories,West,3,5104,Card,3044,15312
10331,2022-02-10 02:26:25.464244040,Smartphone,Electronics,West,1,14401,NetBanking,4380,14401
10332,2022-02-10 05:21:24.814135689,Tablet,Mobiles,North,2,32779,NetBanking,1707,65558
10333,2022-02-10 08:16:24.164027337,Camera,Mobiles,West,5,28203,NetBanking,1432,141015
10334,2022-02-10 11:11:23.513918986,Tablet,Accessories,West,2,41268,Card,1472,82536
10335,2022-02-10 14:06:22.863810635,Camera,Mobiles,North,3,7604,UPI,1047,22812
10336,2022-02-10 17:01:22.213702283,Keyboard,Accessories,South,2,36678,NetBanking,2914,73356
10337,2022-02-10 19:56:21.563593932,Mouse,Accessories,West,4,6180,UPI,2105,24720
10338,2022-02-10 22:51:20.913485580,USB Cable,Accessories,East,1,7508,Cash,4180,7508
10339,2022-02-11 01:46:20.263377229,Charger,Mobiles,West,3,4253,Cash,3310,12759
10340,2022-02-11 04:41:19.613268878,Camera,Accessories,West,4,11155,Card,2890,44620
10341,2022-02-11 07:36:18.963160526,Tablet,Accessories,North,1,19860,Card,4102,19860
10342,2022-02-11 10:31:18.313052175,USB Cable,Electronics,East,4,17852,Card,1357,71408
10343,2022-02-11 13:26:17.662943823,Monitor,Accessories,South,2,24293,Card,1567,48586
10344,2022-02-11 16:21:17.012835472,Monitor,Accessories,South,3,3900,UPI,1479,11700
10345,2022-02-11 19:16:16.362727121,Laptop,Electronics,East,2,1137,Card,1866,2274
10346,2022-02-11 22:11:15.712618769,Charger,Electronics,West,5,30154,UPI,4260,150770
10347,2022-02-12 01:06:15.062510418,Keyboard,Mobiles,North,3,26966,NetBanking,2028,80898
10348,2022-02-12 04:01:14.412402067,Tablet,Accessories,East,2,1092,NetBanking,4357,2184
10349,2022-02-12 06:56:13.762293715,Mouse,Mobiles,East,3,23796,Cash,2813,71388
10350,2022-02-12 09:51:13.112185364,Mouse,Mobiles,South,1,37378,Cash,4728,37378
10351,2022-02-12 12:46:12.462077012,Tablet,Electronics,North,3,33261,UPI,2417,99783
10352,2022-02-12 15:41:11.811968661,Smartphone,Mobiles,East,3,8105,Card,4526,24315
10353,2022-02-12 18:36:11.161860310,Keyboard,Accessories,North,1,29500,Cash,1707,29500
10354,2022-02-12 21:31:10.511751958,USB Cable,Electronics,West,2,16841,UPI,3473,33682
10355,2022-02-13 00:26:09.861643607,Camera,Accessories,South,3,17665,Cash,2050,52995
10356,2022-02-13 03:21:09.211535255,Smartphone,Accessories,West,4,39685,Card,1126,158740
10357,2022-02-13 06:16:08.561426904,Camera,Electronics,North,3,34933,UPI,3182,104799
10358,2022-02-13 09:11:07.911318553,Camera,Accessories,West,2,12194,Cash,4606,24388
10359,2022-02-13 12:06:07.261210201,Smartphone,Electronics,South,1,31380,Card,3378,31380
10360,2022-02-13 15:01:06.611101850,Laptop,Accessories,North,2,46747,UPI,2652,93494
10361,2022-02-13 17:56:05.960993498,Monitor,Electronics,East,5,44478,UPI,3439,222390
10362,2022-02-13 20:51:05.310885147,Camera,Mobiles,West,3,19613,UPI,1007,58839
10363,2022-02-13 23:46:04.660776796,Smartphone,Accessories,South,3,254,NetBanking,1612,762
10364,2022-02-14 02:41:04.010668444,Smartphone,Electronics,East,1,30362,UPI,2284,30362
10365,2022-02-14 05:36:03.360560093,Headphones,Accessories,South,3,28234,Cash,2222,84702
10366,2022-02-14 08:31:02.710451741,Laptop,Accessories,North,4,42614,UPI,1597,170456
10367,2022-02-14 11:26:02.060343390,Charger,Accessories,North,4,8778,UPI,2763,35112
10368,2022-02-14 14:21:01.410235039,Headphones,Electronics,West,2,6394,UPI,1385,12788
10369,2022-02-14 17:16:00.760126687,Headphones,Mobiles,South,1,9674,UPI,3519,9674
10370,2022-02-14 20:11:00.110018336,Tablet,Mobiles,South,5,35283,UPI,1178,176415
10371,2022-02-14 23:05:59.459909984,Monitor,Mobiles,South,2,48847,NetBanking,3497,97694
10372,2022-02-15 02:00:58.809801633,Smartphone,Electronics,North,1,1170,Card,4311,1170
10373,2022-02-15 04:55:58.159693282,Monitor,Mobiles,West,1,18738,NetBanking,4595,18738
10374,2022-02-15 07:50:57.509584930,Keyboard,Electronics,South,2,47653,Cash,1814,95306
10375,2022-02-15 10:45:56.859476579,Tablet,Accessories,South,2,26182,Card,4817,52364
10376,2022-02-15 13:40:56.209368228,Charger,Accessories,East,3,16406,Cash,4254,49218
10377,2022-02-15 16:35:55.559259876,Monitor,Mobiles,South,5,42935,UPI,2817,214675
10378,2022-02-15 19:30:54.909151525,Mouse,Electronics,West,4,7907,Cash,1357,31628
10379,2022-02-15 22:25:54.259043173,Camera,Accessories,East,3,23324,NetBanking,3423,69972
10380,2022-02-16 01:20:53.608934822,Keyboard,Electronics,East,1,32243,NetBanking,1701,32243
10381,2022-02-16 04:15:52.958826471,Laptop,Electronics,East,5,24866,UPI,3885,124330
10382,2022-02-16 07:10:52.308718119,Charger,Accessories,North,5,24815,UPI,2750,124075
10383,2022-02-16 10:05:51.658609768,Keyboard,Electronics,East,2,7498,Card,4841,14996
10384,2022-02-16 13:00:51.008501416,Camera,Accessories,South,5,12302,NetBanking,3585,61510
10385,2022-02-16 15:55:50.358393065,Tablet,Accessories,North,5,28087,NetBanking,1781,140435
10386,2022-02-16 18:50:49.708284714,Camera,Accessories,North,1,35840,Card,1081,35840
10387,2022-02-16 21:45:49.058176362,Headphones,Electronics,North,3,11412,NetBanking,4429,34236
10388,2022-02-17 00:40:48.408068011,Camera,Accessories,North,5,20454,Card,1184,102270
10389,2022-02-17 03:35:47.757959659,Headphones,Electronics,North,2,13727,NetBanking,3335,27454
10390,2022-02-17 06:30:47.107851308,Tablet,Accessories,North,3,34213,Cash,4133,102639
10391,2022-02-17 09:25:46.457742957,USB Cable,Accessories,North,2,28858,Cash,1882,57716
10392,2022-02-17 12:20:45.807634605,Headphones,Mobiles,East,5,40509,Card,1506,202545
10393,2022-02-17 15:15:45.157526254,Laptop,Mobiles,West,3,28586,Card,3041,85758
10394,2022-02-17 18:10:44.507417902,Camera,Mobiles,South,5,15199,UPI,2485,75995
10395,2022-02-17 21:05:43.857309551,Camera,Electronics,South,1,46253,NetBanking,1029,46253
10396,2022-02-18 00:00:43.207201200,Laptop,Electronics,East,3,41512,Cash,2932,124536
10397,2022-02-18 02:55:42.557092848,Mouse,Accessories,East,2,1711,UPI,3983,3422
10398,2022-02-18 05:50:41.906984497,Smartphone,Accessories,North,1,31757,NetBanking,3078,31757
10399,2022-02-18 08:45:41.256876146,USB Cable,Accessories,West,4,18562,Cash,2316,74248
10400,2022-02-18 11:40:40.606767794,Charger,Accessories,North,2,10873,NetBanking,2196,21746
10401,2022-02-18 14:35:39.956659443,Headphones,Electronics,East,5,23863,Card,4685,119315
10402,2022-02-18 17:30:39.306551091,Laptop,Accessories,North,2,38647,Cash,2151,77294
10403,2022-02-18 20:25:38.656442740,Tablet,Accessories,South,4,42318,Cash,1085,169272
10404,2022-02-18 23:20:38.006334389,Headphones,Mobiles,South,2,29163,UPI,2338,58326
10405,2022-02-19 02:15:37.356226037,Smartphone,Accessories,North,1,40018,NetBanking,3075,40018
10406,2022-02-19 05:10:36.706117686,Tablet,Accessories,West,2,16837,Card,3169,33674
10407,2022-02-19 08:05:36.056009334,Keyboard,Accessories,North,3,45460,Card,2274,136380
10408,2022-02-19 11:00:35.405900983,Camera,Electronics,North,4,13961,NetBanking,3620,55844
10409,2022-02-19 13:55:34.755792632,Keyboard,Mobiles,West,2,42623,NetBanking,3450,85246
10410,2022-02-19 16:50:34.105684280,Headphones,Accessories,West,4,30384,Card,1682,121536
10411,2022-02-19 19:45:33.455575929,Smartphone,Accessories,West,1,22528,NetBanking,4514,22528
10412,2022-02-19 22:40:32.805467577,USB Cable,Mobiles,South,3,811,UPI,1271,2433
10413,2022-02-20 01:35:32.155359226,Headphones,Accessories,North,5,13806,NetBanking,3884,69030
10414,2022-02-20 04:30:31.505250875,Laptop,Electronics,East,2,28178,UPI,2835,56356
10415,2022-02-20 07:25:30.855142523,Monitor,Accessories,West,1,11024,UPI,3160,11024
10416,2022-02-20 10:20:30.205034172,Headphones,Electronics,West,4,45941,NetBanking,2729,183764
10417,2022-02-20 13:15:29.554925820,Camera,Electronics,North,4,16021,Cash,2417,64084
10418,2022-02-20 16:10:28.904817469,Camera,Accessories,East,1,25532,Cash,1018,25532
10419,2022-02-20 19:05:28.254709118,Headphones,Mobiles,North,2,17913,UPI,2875,35826
10420,2022-02-20 22:00:27.604600766,Tablet,Electronics,North,5,39312,NetBanking,3652,196560
10421,2022-02-21 00:55:26.954492415,Monitor,Mobiles,West,2,43552,UPI,4800,87104
10422,2022-02-21 03:50:26.304384063,Laptop,Accessories,West,3,3520,NetBanking,1464,10560
10423,2022-02-21 06:45:25.654275712,Headphones,Electronics,South,2,2168,NetBanking,1690,4336
10424,2022-02-21 09:40:25.004167361,Tablet,Accessories,East,3,40027,Card,2010,120081
10425,2022-02-21 12:35:24.354059009,Camera,Mobiles,East,4,4906,Cash,4980,19624
10426,2022-02-21 15:30:23.703950658,Camera,Accessories,West,3,39712,Cash,2214,119136
10427,2022-02-21 18:25:23.053842307,Smartphone,Accessories,West,5,30639,Card,2516,153195
10428,2022-02-21 21:20:22.403733955,Headphones,Electronics,West,1,11783,Card,4983,11783
10429,2022-02-22 00:15:21.753625604,Monitor,Accessories,East,3,19715,Card,4061,59145
10430,2022-02-22 03:10:21.103517253,Mouse,Accessories,South,2,35774,UPI,1162,71548
10431,2022-02-22 06:05:20.453408901,Monitor,Accessories,East,3,20675,UPI,2635,62025
10432,2022-02-22 09:00:19.803300550,Camera,Electronics,West,4,19907,UPI,3746,79628
10433,2022-02-22 11:55:19.153192198,Camera,Mobiles,West,3,20541,UPI,1294,61623
10434,2022-02-22 14:50:18.503083847,Keyboard,Mobiles,South,5,21678,UPI,1578,108390
10435,2022-02-22 17:45:17.852975496,Camera,Accessories,North,3,11217,Cash,4144,33651
10436,2022-02-22 20:40:17.202867144,Laptop,Electronics,North,5,3765,Cash,2767,18825
10437,2022-02-22 23:35:16.552758793,Charger,Accessories,East,2,44490,NetBanking,3748,88980
10438,2022-02-23 02:30:15.902650441,Headphones,Mobiles,North,4,9448,Cash,2585,37792
10439,2022-02-23 05:25:15.252542090,Monitor,Electronics,North,1,48366,Card,4380,48366
10440,2022-02-23 08:20:14.602433739,Charger,Mobiles,East,2,28883,Cash,3349,57766
10441,2022-02-23 11:15:13.952325387,Tablet,Mobiles,West,2,7982,Card,2331,15964
10442,2022-02-23 14:10:13.302217036,Mouse,Electronics,North,1,5389,Cash,3171,5389
10443,2022-02-23 17:05:12.652108684,Laptop,Electronics,West,3,14010,UPI,3716,42030
10444,2022-02-23 20:00:12.002000333,Monitor,Accessories,East,3,40666,Cash,4332,121998
10445,2022-02-23 22:55:11.351891982,Charger,Accessories,West,3,32083,NetBanking,1194,96249
10446,2022-02-24 01:50:10.701783630,Mouse,Mobiles,West,4,36276,UPI,1841,145104
10447,2022-02-24 04:45:10.051675279,Keyboard,Electronics,East,2,17645,UPI,3398,35290
10448,2022-02-24 07:40:09.401566928,Laptop,Electronics,West,5,30389,NetBanking,2866,151945
10449,2022-02-24 10:35:08.751458576,Laptop,Accessories,North,1,46827,Cash,2791,46827
10450,2022-02-24 13:30:08.101350225,Keyboard,Mobiles,North,2,4190,Cash,1488,8380
10451,2022-02-24 16:25:07.451241873,Headphones,Mobiles,North,3,43901,NetBanking,3247,131703
10452,2022-02-24 19:20:06.801133522,Keyboard,Accessories,North,1,15462,UPI,3931,15462
10453,2022-02-24 22:15:06.151025171,Laptop,Electronics,West,5,22174,NetBanking,3555,110870
10454,2022-02-25 01:10:05.500916819,Laptop,Accessories,North,2,30935,Card,3945,61870
10455,2022-02-25 04:05:04.850808468,Charger,Accessories,West,2,13883,Card,2603,27766
10456,2022-02-25 07:00:04.200700116,Camera,Accessories,South,4,44262,Cash,1445,177048
10457,2022-02-25 09:55:03.550591765,Mouse,Accessories,West,2,35849,UPI,1079,71698
10458,2022-02-25 12:50:02.900483414,Keyboard,Electronics,North,2,40933,Card,1744,81866
10459,2022-02-25 15:45:02.250375062,Mouse,Accessories,South,5,3654,NetBanking,3745,18270
10460,2022-02-25 18:40:01.600266711,Keyboard,Electronics,East,5,45447,Cash,4688,227235
10461,2022-02-25 21:35:00.950158359,Tablet,Accessories,West,1,18873,Cash,4540,18873
10462,2022-02-26 00:30:00.300050008,Laptop,Mobiles,North,3,8258,UPI,2860,24774
10463,2022-02-26 03:24:59.649941657,Camera,Electronics,North,5,1114,Card,2465,5570
10464,2022-02-26 06:19:58.999833305,Charger,Mobiles,North,1,46395,Cash,1930,46395
10465,2022-02-26 09:14:58.349724954,Camera,Accessories,East,2,30431,NetBanking,3701,60862
10466,2022-02-26 12:09:57.699616602,Camera,Accessories,South,1,45740,Card,2934,45740
10467,2022-02-26 15:04:57.049508251,Camera,Accessories,South,1,47069,Cash,3949,47069
10468,2022-02-26 17:59:56.399399900,Mouse,Electronics,North,1,43086,Cash,1271,43086
10469,2022-02-26 20:54:55.749291548,Keyboard,Mobiles,West,1,36581,Card,2366,36581
10470,2022-02-26 23:49:55.099183197,USB Cable,Electronics,North,5,7685,Card,3171,38425
10471,2022-02-27 02:44:54.449074845,Tablet,Electronics,North,3,4222,UPI,4294,12666
10472,2022-02-27 05:39:53.798966494,Monitor,Accessories,West,1,42760,NetBanking,2513,42760
10473,2022-02-27 08:34:53.148858143,Camera,Mobiles,North,4,16938,UPI,1685,67752
10474,2022-02-27 11:29:52.498749791,Headphones,Accessories,East,2,17401,UPI,2726,34802
10475,2022-02-27 14:24:51.848641440,Mouse,Electronics,North,2,23207,NetBanking,1651,46414
10476,2022-02-27 17:19:51.198533089,Charger,Accessories,East,2,22725,NetBanking,1296,45450
10477,2022-02-27 20:14:50.548424737,Monitor,Mobiles,North,2,37242,UPI,2142,74484
10478,2022-02-27 23:09:49.898316386,USB Cable,Accessories,South,2,589,Card,3834,1178
10479,2022-02-28 02:04:49.248208034,Headphones,Mobiles,West,1,1084,NetBanking,4147,1084
10480,2022-02-28 04:59:48.598099683,USB Cable,Mobiles,South,3,17444,UPI,1620,52332
10481,2022-02-28 07:54:47.947991332,Monitor,Accessories,North,4,34650,Card,2654,138600
10482,2022-02-28 10:49:47.297882980,Camera,Electronics,North,5,15059,Cash,4020,75295
10483,2022-02-28 13:44:46.647774629,Headphones,Accessories,East,4,47410,Card,3928,189640
10484,2022-02-28 16:39:45.997666277,USB Cable,Electronics,North,5,38851,UPI,4329,194255
10485,2022-02-28 19:34:45.347557926,Charger,Electronics,North,5,1969,NetBanking,4603,9845
10486,2022-02-28 22:29:44.697449575,Keyboard,Accessories,North,4,44364,Card,2654,177456
10487,2022-03-01 01:24:44.047341223,Laptop,Electronics,South,1,30368,Card,3398,30368
10488,2022-03-01 04:19:43.397232872,Keyboard,Electronics,East,2,19128,Card,2672,38256
10489,2022-03-01 07:14:42.747124520,Monitor,Accessories,South,1,39706,NetBanking,4348,39706
10490,2022-03-01 10:09:42.097016169,Mouse,Accessories,East,2,13650,NetBanking,1254,27300
10491,2022-03-01 13:04:41.446907818,Laptop,Accessories,South,3,5802,Card,2287,17406
10492,2022-03-01 15:59:40.796799466,Tablet,Electronics,North,5,13127,Card,3726,65635
10493,2022-03-01 18:54:40.146691115,Charger,Mobiles,South,4,44728,UPI,4748,178912
10494,2022-03-01 21:49:39.496582763,Tablet,Electronics,South,3,32843,NetBanking,1028,98529
10495,2022-03-02 00:44:38.846474412,Headphones,Mobiles,East,2,24559,Card,3514,49118
10496,2022-03-02 03:39:38.196366061,Laptop,Accessories,East,1,22386,NetBanking,2058,22386
10497,2022-03-02 06:34:37.546257709,Tablet,Mobiles,South,4,6132,NetBanking,1748,24528
10498,2022-03-02 09:29:36.896149358,Tablet,Accessories,East,5,1925,NetBanking,2317,9625
10499,2022-03-02 12:24:36.246041006,USB Cable,Accessories,East,3,11654,UPI,1601,34962
10500,2022-03-02 15:19:35.595932655,Keyboard,Mobiles,East,5,48201,Cash,4274,241005
10501,2022-03-02 18:14:34.945824304,USB Cable,Accessories,West,2,12570,NetBanking,3787,25140
10502,2022-03-02 21:09:34.295715952,Laptop,Mobiles,East,5,3870,NetBanking,3978,19350
10503,2022-03-03 00:04:33.645607601,Laptop,Accessories,West,1,27368,Card,2091,27368
10504,2022-03-03 02:59:32.995499250,Monitor,Electronics,West,3,129,NetBanking,1130,387
10505,2022-03-03 05:54:32.345390898,USB Cable,Electronics,East,3,30183,Cash,4948,90549
10506,2022-03-03 08:49:31.695282547,Smartphone,Accessories,South,1,9058,NetBanking,1110,9058
10507,2022-03-03 11:44:31.045174195,Keyboard,Accessories,East,5,48370,UPI,3571,241850
10508,2022-03-03 14:39:30.395065844,Laptop,Mobiles,North,1,8906,Card,4359,8906
10509,2022-03-03 17:34:29.744957493,Monitor,Electronics,South,4,32262,Cash,3734,129048
10510,2022-03-03 20:29:29.094849141,USB Cable,Mobiles,West,1,9296,UPI,1830,9296
10511,2022-03-03 23:24:28.444740790,Keyboard,Accessories,West,5,34989,Cash,1665,174945
10512,2022-03-04 02:19:27.794632438,USB Cable,Accessories,South,1,27802,Card,2066,27802
10513,2022-03-04 05:14:27.144524087,Tablet,Mobiles,South,2,35877,NetBanking,1874,71754
10514,2022-03-04 08:09:26.494415736,Monitor,Accessories,East,1,7839,Card,4788,7839
10515,2022-03-04 11:04:25.844307384,Keyboard,Electronics,West,1,24699,Card,4755,24699
10516,2022-03-04 13:59:25.194199033,Camera,Mobiles,North,5,36927,NetBanking,2317,184635
10517,2022-03-04 16:54:24.544090681,Headphones,Electronics,East,4,11385,UPI,1284,45540
10518,2022-03-04 19:49:23.893982330,Headphones,Electronics,South,4,31247,Cash,3870,124988
10519,2022-03-04 22:44:23.243873979,Keyboard,Electronics,West,5,29827,UPI,1563,149135
10520,2022-03-05 01:39:22.593765627,USB Cable,Mobiles,South,5,3010,NetBanking,4698,15050
10521,2022-03-05 04:34:21.943657276,Monitor,Accessories,South,5,14774,Cash,1018,73870
10522,2022-03-05 07:29:21.293548924,Headphones,Electronics,South,2,18454,NetBanking,4578,36908
10523,2022-03-05 10:24:20.643440573,Monitor,Electronics,East,3,30776,UPI,1546,92328
